customer_id,account_id,call_successful,call_unsuccessful,ptp_broken,ptp_kept,month_in_areas,total_arrears_amount,total_outstanding_amount
2820414,11636,0,5,0,0,0,438.06,11827.14
5106184,11644,0,1,0,0,2,389.15,6089.27
3040630,11655,0,1,0,0,0,0.0,28497.67
7809387,11705,0,3,0,0,0,0.0,81752.01
2308323,11746,1,5,0,0,0,0.0,18233.74
4216586,11795,1,5,1,0,0,2.0,5596.08
3734138,11807,0,1,0,0,0,0.0,72562.76
5444594,11837,0,2,1,0,2,2835.06,113718.53
767972,11891,4,6,3,0,1,1151.84,64518.1
5806615,11944,1,2,0,1,0,0.0,65840.5
5712631,11946,0,1,0,0,6,5906.95,53073.02
1385783,11948,0,1,0,0,0,0.0,77391.85
8405908,11964,2,0,0,0,0,6.99,102415.47
7509623,11976,2,3,2,0,1,569.62,20937.79
4960242,12028,0,11,0,0,0,0.0,138455.11
8003266,12036,2,6,2,0,1,2113.64,90618.83
5399863,12045,0,1,0,0,0,0.0,131280.55
7990911,12048,0,2,0,0,0,1.17,6479.13
7969282,12049,0,6,0,0,0,0.0,7406.75
3466525,12061,1,1,1,0,0,13.82,185307.83
2724984,12076,1,9,0,0,5,5743.43,97866.38
674530,12088,0,2,0,0,0,0.0,6938.69
1497528,12114,0,1,0,0,0,260.25,19040.14
1532282,12136,2,17,2,0,1,1734.08,124968.83
5442569,12182,1,1,0,1,0,0.0,6065.09
2868075,12233,2,5,0,2,0,0.0,90700.07
2199409,12306,4,9,4,0,1,2443.56,139096.02
6399311,12318,6,5,4,1,0,1354.89,115031.12
6505107,12358,8,9,6,1,0,622.47,41359.14
7053263,12359,0,2,0,0,0,14.67,171068.46
314945,12360,1,3,1,0,0,0.0,173164.42
3233710,12381,4,1,2,2,0,325.39,13102.39
85002,12474,0,4,0,0,0,111.74,24198.08
7813084,12495,0,4,0,0,0,309.52,36544.01
6914832,12497,0,4,0,0,0,173.64,26310.52
4103044,12526,0,1,0,0,0,0.0,44492.51
7826007,12547,0,2,0,0,0,1.08,52466.97
6077642,12556,0,6,0,0,0,221.01,8011.91
7799343,12565,0,3,0,0,0,0.0,74398.22
3282306,12667,3,3,2,0,1,1071.76,69236.07
7378691,12676,1,1,0,0,4,332.24,17647.45
1328679,12717,1,1,1,0,0,0.0,70515.0
1928220,12777,1,20,1,0,0,1326.29,120903.5
59791,12798,0,3,0,0,1,166.41,3035.4
5001669,12827,0,1,0,0,0,0.0,90820.93
6775147,12863,0,1,0,0,9,12773.16,26663.18
1524404,12879,1,6,0,0,0,255.52,16304.62
1060164,12887,2,2,1,1,0,0.0,104107.03
4647699,12911,0,2,0,0,0,225.0,12743.67
2047098,12928,4,2,4,0,2,4217.78,145613.87
2990110,12951,1,3,1,0,8,8444.93,68343.14
4063692,12963,1,2,0,1,0,0.0,30048.5
2525154,12971,0,1,0,0,0,0.0,2275.56
2729841,12992,2,7,1,0,0,0.0,23186.53
4156219,13020,0,2,0,0,0,0.0,55418.5
1878265,13061,1,4,0,0,0,0.32,25659.32
1210689,13084,0,10,0,0,1,4036.34,184828.58
2140304,13169,0,8,0,0,0,0.0,53601.48
6870617,13213,0,3,0,0,0,0.0,30244.23
1731567,13228,0,5,0,0,0,0.0,113028.6
6250765,13241,2,1,1,1,0,0.0,91570.28
1861117,13279,2,4,1,0,1,1917.91,91203.6
2055983,13296,0,4,0,0,0,0.0,105632.6
846218,13336,0,5,0,0,0,70.45,12623.11
5723396,13360,3,3,3,0,0,93.24,19004.85
4485732,13373,0,5,0,0,2,1522.11,45505.62
4500877,13384,0,2,0,0,0,2238.35,69046.32
1441543,13399,0,1,0,0,0,831.59,171505.12
222188,13407,3,16,1,0,0,1.21,18088.76
194790,13444,0,4,0,0,0,0.0,19632.06
746868,13446,0,5,0,0,0,0.0,181917.64
6973141,13450,2,0,0,1,0,38.19,104003.73
2000723,13456,0,2,0,0,0,0.0,89575.13
848842,13491,0,1,0,0,0,0.0,56774.35
1753471,13513,0,11,0,0,0,0.0,71425.9
2000946,13523,1,1,1,0,0,0.0,32628.67
7593266,13525,2,1,2,0,0,552.96,118377.24
7293165,13534,0,5,0,0,0,2.41,37252.64
8034446,13551,0,1,0,0,0,0.0,32315.3
2985896,13573,3,1,1,0,2,4385.98,113918.57
2612225,13624,0,2,0,0,0,0.0,166976.02
4729443,13627,0,7,0,0,0,993.13,12763.88
1811693,13663,0,4,0,0,0,0.0,21458.8
4412460,13680,1,9,1,0,0,11.75,31046.97
5625731,13713,13,7,11,0,2,3525.16,121425.53
6576707,13726,2,1,0,2,0,0.0,181617.24
4577777,13815,1,0,1,0,0,81.41,31548.65
5606092,13827,1,4,0,1,0,0.0,137323.51
6339661,13883,3,1,2,1,0,2991.36,73059.95
4625745,13925,0,5,0,0,0,0.0,56417.92
1331350,13932,1,7,0,0,2,2326.62,42310.26
1064649,13961,0,1,0,0,0,298.61,10000.49
5375029,14009,5,0,5,0,0,0.0,86328.4
1439871,14047,0,8,0,0,0,746.37,81030.68
2686067,14057,2,2,1,0,0,6.0,4974.38
2376870,14077,1,1,0,1,0,2.0,14988.93
4652912,14101,1,2,0,1,0,0.0,120656.88
865144,14113,0,4,0,0,1,1619.86,70624.0
1102100,14138,0,1,0,0,0,0.0,19043.39
1816374,14155,2,5,1,1,0,0.0,41168.77
2735217,14156,0,11,0,0,1,548.67,16925.58
1592018,14183,0,8,0,0,0,0.0,117740.92
6151131,14190,1,2,0,1,0,0.0,141779.51
8294613,14192,0,3,0,0,0,448.79,30299.66
2836352,14196,4,1,1,1,0,0.0,108902.3
4227702,14216,1,1,0,0,8,21058.01,197031.99
2568417,14220,0,2,0,0,0,0.0,40437.17
3343308,14228,4,0,1,2,0,0.0,20870.57
1771860,14231,0,2,0,0,0,0.0,75069.88
1454995,14241,0,2,0,0,0,0.0,53526.76
5368080,14271,4,7,3,0,0,197.23,47009.95
1176359,14316,1,9,0,0,1,4236.38,167574.7
7638242,14346,0,1,0,0,0,0.0,13757.45
682477,14350,11,5,5,1,0,785.42,117224.62
254063,14357,0,12,0,0,1,3351.42,191052.6
6689652,14399,0,10,0,0,0,109.39,174272.62
1683122,14411,1,5,0,1,0,0.0,172721.01
7797650,14431,0,1,0,0,0,0.0,67405.69
709237,14446,3,5,2,0,2,248.17,4236.67
4165675,14459,1,1,1,0,0,9.22,17007.71
4853411,14477,0,1,0,0,0,712.28,33443.81
6797847,14479,4,0,3,1,0,0.0,77491.55
7773820,14486,0,6,0,0,0,693.47,77293.37
6038776,14501,0,3,0,0,0,0.0,88075.52
514050,14506,0,10,0,0,0,202.44,8692.03
4766703,14546,1,0,0,0,0,0.0,66207.3
7593687,14553,0,1,0,0,0,0.0,52695.51
5987305,14579,2,9,1,0,0,744.48,97634.74
2931772,14597,2,0,1,1,0,0.0,114842.18
5916798,14610,1,11,0,0,0,890.34,46159.45
7741863,14612,5,7,5,0,0,1369.3,170237.58
3646653,14617,0,5,0,0,0,0.0,119279.82
374523,14633,0,9,0,0,1,567.64,16840.69
4387083,14682,1,1,0,1,0,0.0,97190.22
7799158,14690,0,13,3,0,2,788.7,24076.05
2677249,14692,0,2,0,0,0,0.0,101111.85
2192634,14701,0,2,0,0,0,0.0,13733.28
1529886,14713,0,1,0,0,0,29.9,26412.26
5814335,14804,3,0,1,2,0,0.0,80228.04
439513,14822,0,1,0,0,0,0.0,7219.33
7702685,14853,0,2,0,0,0,0.0,18305.35
6079623,14866,2,2,1,0,0,0.0,25442.9
69977,14888,0,4,0,0,0,0.0,128732.04
8270473,14891,0,4,0,0,0,0.0,14294.04
8124442,14907,0,2,0,0,0,154.44,38885.34
2908518,14956,2,1,0,0,10,3432.18,39644.63
3711303,14970,0,1,0,0,0,2.36,64627.03
2152977,14978,0,4,0,0,0,434.97,182178.07
8112685,15001,2,4,1,1,0,0.0,137929.34
2536530,15005,0,2,0,0,0,0.0,9092.96
5650972,15006,0,2,0,0,0,652.93,56496.32
6790793,15018,0,2,0,0,0,0.0,77122.93
5609816,15037,1,0,0,0,14,13072.92,76901.64
693161,15060,1,2,1,0,0,0.0,69575.07
13090,15066,0,12,0,0,1,1093.36,16314.79
4276068,15109,1,1,0,1,0,0.0,48139.49
1790363,15117,1,3,0,1,0,0.0,160244.36
5340103,15135,2,6,2,0,0,0.0,177280.16
6197452,15171,2,3,0,1,0,858.43,65129.42
6998386,15201,1,2,1,0,0,0.0,32234.32
75552,15264,1,1,1,0,0,0.0,42637.19
3082849,15322,0,1,0,0,0,0.0,82592.44
2978904,15341,0,10,0,0,0,1983.0,188538.16
2021530,15378,0,1,0,0,0,0.0,83112.66
7099693,15396,1,4,1,0,0,6.12,57519.94
6438264,15412,0,1,0,0,0,0.0,22634.88
6902162,15452,0,1,0,0,0,0.0,104677.62
5883971,15477,0,12,0,0,1,907.79,65268.53
2170555,15516,1,0,0,0,0,0.0,15734.29
139681,15585,0,5,0,0,0,5.17,156192.9
195825,15592,0,3,0,0,0,275.82,68366.01
5648091,15596,1,0,1,0,0,0.0,31501.1
4928158,15625,0,7,0,0,1,1083.39,70380.71
8131514,15637,2,8,0,2,0,0.0,131926.7
4514879,15702,2,11,2,0,0,866.29,122057.93
4079140,15720,1,7,1,0,0,712.74,65990.71
7689213,15753,0,1,0,0,2,3261.63,131094.89
1579742,15785,3,7,2,0,0,411.23,11313.73
2331580,15796,2,7,1,1,0,0.0,41558.19
1937774,15822,1,1,0,1,0,0.0,20068.99
5159115,15850,1,0,0,1,0,0.0,75650.06
2149165,15887,1,2,1,0,0,394.75,49872.48
7653898,15908,0,6,0,0,0,195.57,85937.47
394830,15918,1,0,0,0,0,7.63,40473.66
7796664,15934,0,1,0,0,0,6.01,54026.06
5800291,15936,0,8,0,0,1,951.56,49565.87
3002098,16065,0,2,0,0,0,0.0,79785.06
4689285,16068,0,13,0,0,0,0.0,121203.47
4798634,16102,0,1,0,0,0,0.0,100882.25
6023120,16160,1,0,0,1,0,18.0,63206.72
1499258,16163,0,2,0,0,0,0.0,34956.93
1168112,16175,0,3,0,0,0,0.0,96325.37
3080751,16184,0,1,0,0,0,1576.5,128528.36
6643632,16222,0,7,0,0,0,77.55,109194.44
800797,16291,0,7,0,0,2,1323.7,31450.07
7564890,16296,1,3,2,0,0,424.73,78756.03
6076121,16324,0,3,0,0,3,6224.23,106076.0
6326198,16362,4,3,2,0,0,799.99,83537.53
4567147,16399,1,2,0,0,5,7792.61,57091.05
27822,16402,1,0,0,1,0,4.0,45017.08
1911651,16471,1,21,0,0,2,269.98,9437.71
6064814,16499,7,9,3,0,2,2546.18,99603.89
7886180,16548,0,3,0,0,0,250.91,80405.22
5833765,16568,2,0,2,0,0,0.0,113866.48
5552503,16572,7,18,6,0,1,1787.96,88192.21
2127072,16583,1,5,0,0,0,1.44,13297.0
868976,16590,0,10,0,0,0,124.53,168772.32
7304076,16629,0,4,0,0,0,349.16,29303.35
2837596,16635,1,4,0,1,0,0.0,13887.38
2355770,16636,1,2,0,0,1,4163.85,94616.25
3023175,16648,0,8,0,0,0,0.0,155301.86
6311964,16692,0,53,0,0,0,178.24,164537.13
2365108,16703,1,3,1,0,0,15.17,58736.95
7805908,16704,1,0,0,0,21,21996.62,62413.28
4658522,16708,3,1,3,0,0,322.83,31104.68
6560664,16712,7,9,7,0,1,1374.96,152937.13
1523921,16714,0,4,0,0,0,0.0,1026.38
7924580,16715,2,2,1,1,0,268.09,14016.74
4120528,16717,0,2,0,0,0,31.0,10169.49
4418690,16727,0,1,0,0,0,13.61,25330.59
120135,16732,0,1,0,0,0,0.0,38024.79
8316573,16741,0,1,0,0,0,3.01,104426.2
5650044,16746,0,6,0,0,0,487.52,39221.91
3028940,16779,1,8,0,0,0,0.0,58473.18
6073484,16788,0,3,0,0,0,0.0,5769.79
827544,16792,0,14,0,0,1,1261.86,100932.15
4436333,16795,0,1,0,0,0,0.0,98421.3
6014759,16816,0,1,0,0,0,842.0,74412.52
1633942,16835,0,5,0,0,0,1598.7,187915.25
1379932,16886,2,5,2,0,2,2821.51,102949.76
7290674,16970,1,4,0,0,6,12876.53,166134.04
1536347,16971,0,5,0,0,0,660.11,60504.45
5277418,16977,0,2,0,0,0,424.96,50899.25
8107237,17014,0,1,0,0,0,0.0,27519.09
7908721,17070,1,2,1,0,0,551.33,50921.45
5949351,17094,1,1,0,1,0,0.0,32087.62
2150552,17111,0,1,0,0,0,171.06,7083.95
7354333,17179,1,1,1,0,0,249.0,23539.79
7944275,17217,0,4,0,0,0,0.0,26764.08
3616256,17376,0,9,0,0,0,1816.16,105225.24
1429741,17393,0,5,0,0,0,0.0,160148.7
2212695,17432,1,2,0,1,0,36.17,16429.12
6492624,17445,0,6,0,0,0,5.0,10499.98
7426382,17557,0,15,0,0,0,760.02,61507.2
1428121,17592,0,7,0,0,1,2100.05,73942.07
7011201,17618,3,11,0,0,2,1565.77,6314.4
3387280,17624,0,12,0,0,1,1059.02,43020.07
1364870,17662,0,2,0,0,0,0.0,12108.11
5473902,17700,0,1,0,0,0,0.0,74979.66
2509467,17718,1,4,1,0,0,0.0,92652.24
5117229,17723,2,2,2,0,0,69.12,6172.98
6898785,17750,0,2,0,0,0,16.59,115715.26
6446044,17761,1,9,1,0,1,551.16,16958.22
4004724,17763,0,1,0,0,0,199.52,8019.5
2610485,17827,0,4,0,0,0,9.2,116346.59
7166486,17839,0,2,0,0,0,0.0,139551.33
5868946,17860,0,1,0,0,0,0.0,134352.78
7458716,17886,0,1,0,0,0,0.0,93420.51
5834066,17907,1,3,0,0,3,3022.91,59878.47
6399752,17920,1,21,0,0,1,1807.25,104368.74
5920475,17947,4,10,1,1,0,1539.25,125190.52
899585,18021,0,1,0,0,0,0.0,7456.27
6879506,18048,0,3,0,0,5,3016.47,113002.03
4100578,18167,1,0,0,1,0,0.0,34277.81
6703243,18168,0,6,0,0,1,476.72,15609.12
5027424,18171,0,1,0,0,0,0.0,26843.58
8070246,18194,0,1,0,0,0,0.0,71767.79
5851807,18231,0,4,0,0,9,6151.77,46446.96
6628030,18232,0,1,0,0,4,4110.77,45611.23
2699237,18239,0,6,0,0,0,3.67,55115.44
7521692,18263,1,4,0,1,0,0.0,92433.18
5924659,18293,0,4,0,0,0,35.67,85519.7
1090648,18304,0,1,0,0,0,981.49,78928.45
7667791,18313,1,9,0,1,0,88.26,32250.95
690856,18316,5,9,5,0,1,1564.88,68963.61
6933375,18342,1,3,1,0,0,58.09,94227.16
3186898,18366,0,7,0,0,0,977.39,40723.52
8472697,18409,0,2,0,0,0,64.03,4112.3
5327225,18422,0,7,0,0,0,0.0,63209.94
5044711,18432,2,4,0,1,0,0.0,147803.34
5731831,18435,0,4,0,0,0,487.17,44989.86
375236,18441,1,3,0,1,0,286.41,25889.79
3333207,18471,0,2,0,0,0,402.22,18757.57
7580620,18499,0,1,0,0,3,827.22,18524.14
2577681,18582,0,10,0,0,0,0.0,66001.44
7092557,18614,0,2,0,0,0,0.0,109244.85
6665219,18645,0,2,0,0,0,0.0,29639.49
2283035,18669,0,3,0,0,0,0.0,39681.8
2020452,18670,0,1,0,0,0,0.27,69828.25
242690,18709,0,4,0,0,0,982.96,81687.88
7717694,18753,1,1,0,1,0,21.02,79188.24
5176156,18770,3,0,2,1,0,578.98,72434.46
4005329,18777,1,0,0,1,0,0.0,63241.13
1016944,18778,2,1,0,0,7,3670.13,28406.16
8160623,18790,1,0,0,0,0,4.41,13991.63
2679942,18819,1,0,0,1,0,0.0,47560.63
574055,18837,0,18,0,0,0,36.54,32872.75
3279664,18840,0,5,0,0,0,375.88,37573.19
6441343,18856,0,3,0,0,1,442.09,1588.58
4666660,18863,0,2,0,0,0,0.0,129142.89
1127079,18888,0,1,0,0,0,0.0,49074.99
6727467,18905,3,5,2,0,1,883.1,51908.88
4157666,18947,0,1,0,0,0,0.0,150250.53
3722310,18960,1,6,1,0,1,575.25,13134.97
2790421,18983,3,1,0,1,0,130.23,7473.62
3105453,19052,3,0,3,0,0,0.0,32839.16
1005281,19110,1,0,0,1,0,14.86,22423.24
1056087,19125,1,12,1,0,2,2924.92,81709.61
2557799,19153,1,3,0,0,0,0.0,9586.46
5996275,19171,1,13,1,0,0,2112.89,171610.64
8010377,19199,0,2,0,0,0,0.0,168493.11
2263269,19208,1,0,0,0,10,3198.28,17001.58
7671918,19254,1,0,0,1,0,0.0,110101.64
5638750,19272,1,3,0,0,9,17238.16,126848.82
1470752,19288,1,0,1,0,0,17.97,155481.73
602742,19304,2,6,1,1,1,1070.18,22833.79
6895425,19309,1,0,1,0,0,0.0,33450.38
2241537,19321,0,5,0,0,0,19.78,35664.79
6775886,19395,0,1,0,0,0,955.9,29724.35
466701,19516,0,2,0,0,0,0.34,2858.38
7885762,19519,5,15,5,0,0,3.11,98788.77
3663247,19528,0,1,0,0,0,276.0,14336.05
5543926,19543,0,4,0,0,0,1461.34,23155.56
3001681,19559,1,2,1,0,0,13.8,24513.77
440955,19569,0,5,0,0,1,470.85,13496.54
1296388,19585,0,13,0,0,3,6087.97,162743.26
1549357,19586,2,4,0,0,0,0.0,110576.88
1698,19617,0,12,0,0,0,37.78,41697.38
3578554,19625,3,11,1,2,0,1345.09,110901.86
4602676,19649,4,0,1,0,4,5961.72,97496.26
1763459,19652,1,1,0,1,0,25.01,35999.68
1407841,19660,0,2,0,0,0,0.0,64580.35
6882728,19664,0,3,0,0,0,216.23,9241.91
2468697,19675,2,6,1,1,0,47.02,116982.86
7468068,19696,1,12,0,1,1,1113.27,60170.96
6265057,19697,0,12,0,0,0,1393.28,187719.45
6201791,19701,2,3,1,1,0,42.0,104382.97
5832411,19704,2,5,0,0,2,4376.09,160125.67
3727443,19715,1,0,0,1,0,0.0,170571.47
7162783,19846,1,4,1,0,0,469.65,38587.68
5192811,19983,0,2,0,0,0,0.0,62015.93
6863708,19995,0,5,0,0,0,901.02,15462.95
3995188,20066,1,0,0,1,0,0.0,106723.89
999846,20097,1,6,0,1,0,2329.76,184050.59
2631743,20152,0,4,0,0,0,162.0,14133.29
5575920,20226,0,5,0,0,0,0.0,92257.82
1896856,20295,1,0,0,0,9,18011.4,154858.27
4915291,20313,0,6,0,0,1,215.3,18792.03
7576978,20386,1,1,0,1,0,0.0,67037.94
441183,20411,0,3,0,0,0,0.0,17588.87
5426234,20463,1,0,0,1,0,0.0,121573.01
3717447,20477,0,7,0,0,0,0.29,14042.0
4609425,20488,0,7,0,0,1,248.74,22231.8
5371719,20492,0,1,0,0,0,0.0,6949.4
3918707,20493,3,0,0,0,1,1581.1,1581.21
2169140,20502,4,11,3,0,1,4490.52,137763.08
6396179,20547,3,0,3,0,0,174.83,52009.02
5960649,20560,0,6,0,0,0,1905.54,154151.01
1124354,20574,1,3,1,0,1,277.19,1528.23
3641465,20649,0,1,0,0,0,12.73,48465.63
6853297,20650,0,1,0,0,0,562.81,40381.07
7594064,20666,3,7,2,0,2,4262.34,128192.72
3187530,20673,0,3,0,0,0,84.22,63083.45
3017195,20711,0,3,0,0,0,1843.27,149385.89
5720335,20801,2,1,0,2,0,0.0,104716.84
1333861,20815,1,1,0,1,0,0.0,110653.53
5802402,20845,2,4,1,0,0,955.06,28226.36
4301903,20852,1,3,1,0,2,763.44,28186.93
2518688,20868,0,5,0,0,1,1027.32,71864.67
965950,20870,2,6,1,0,0,1163.77,123770.8
1413459,20877,0,7,0,0,1,2080.15,118814.5
1956921,20885,2,3,1,0,1,2103.19,142979.23
2696375,20898,3,1,2,1,0,27.16,44170.79
7890216,20969,1,8,1,0,1,1028.6,44981.56
8326231,20975,5,8,4,0,1,702.74,37886.97
449538,20991,1,2,1,0,0,0.0,15683.42
2952030,21059,0,1,0,0,0,0.0,79112.43
8046493,21061,0,1,0,0,0,0.0,103285.24
1143136,21083,0,7,0,0,0,0.0,8105.1
367702,21223,1,3,1,0,0,588.66,67455.59
1720830,21234,1,4,1,0,0,332.28,11415.11
1814193,21258,0,2,0,0,0,0.0,98491.84
7498210,21289,1,3,1,0,1,838.77,51854.94
4643499,21323,0,6,0,0,0,0.0,83090.66
3865320,21380,0,1,0,0,0,0.82,44175.82
4040305,21392,1,16,0,0,1,2730.18,115069.88
7571677,21405,2,9,1,0,1,1220.47,30139.83
7300396,21434,0,8,0,0,0,417.1,34901.16
1562918,21466,0,9,0,0,0,2125.2,188589.54
5676441,21484,3,6,3,0,0,1084.38,87155.88
5744794,21494,0,7,0,0,1,594.24,1782.48
4602553,21547,2,1,2,0,0,113.06,7740.99
3647489,21558,0,2,0,0,0,0.0,21254.35
8343703,21563,0,7,0,0,0,761.84,114790.39
2144011,21572,0,2,0,0,0,464.62,13064.7
2458181,21583,0,7,0,0,0,1652.03,131418.15
2301364,21591,0,13,0,0,0,1227.78,91123.43
8256326,21606,1,3,0,0,0,3.96,51544.04
14293,21645,1,15,0,1,1,1978.21,51638.0
593650,21647,2,3,1,1,0,0.0,23732.87
3365799,21662,1,2,1,0,0,398.31,56639.64
7643115,21666,1,2,0,1,0,93.05,38719.52
3909679,21669,3,22,3,0,0,498.37,21170.23
3493149,21752,2,9,2,0,0,768.22,112575.08
2442368,21769,0,1,0,0,0,0.0,95954.85
3950785,21781,1,3,0,1,0,0.0,6879.92
7610150,21821,0,3,0,0,0,0.0,28131.26
8021477,21835,1,6,1,0,0,0.29,44823.87
4244929,21843,0,6,0,0,1,412.16,1396.85
1997897,21868,0,13,0,0,0,138.81,15309.53
509815,21894,1,7,1,0,0,1340.67,108225.17
1941770,21899,0,6,0,0,0,780.55,102261.0
3308188,21903,1,2,0,1,0,0.0,174873.44
154022,21937,1,0,0,1,0,0.0,62427.37
3149408,21940,1,3,1,0,0,0.0,61689.69
6143967,21953,1,1,0,0,0,0.0,5454.37
2694204,22053,1,1,0,0,0,0.0,38960.74
6397136,22065,2,1,1,0,0,0.91,286.96
7847677,22101,0,1,0,0,0,24.03,95059.23
330781,22161,2,4,1,0,0,227.77,51654.24
3969158,22229,5,0,2,1,0,0.0,174418.7
455806,22240,2,11,2,0,0,0.0,100485.48
2182129,22247,3,6,3,0,2,1081.13,38217.46
3574435,22276,1,3,0,0,0,0.0,96747.04
6321355,22280,0,5,0,0,0,1350.0,86710.12
4071517,22328,2,3,1,1,0,0.0,60997.33
7009072,22354,1,2,0,1,0,0.0,20086.41
7601594,22362,0,1,0,0,3,2738.38,78226.17
3667431,22413,0,6,0,0,0,879.21,73352.05
357526,22430,3,7,2,0,0,494.47,19066.15
8008507,22431,2,3,1,1,0,597.7,47613.84
1130180,22532,0,1,0,0,0,0.0,20949.15
1260424,22555,4,3,3,0,0,642.15,83014.71
8455846,22557,1,1,0,1,0,0.0,139445.08
1374590,22578,1,0,0,1,0,0.0,4803.16
7902779,22587,0,8,0,0,0,364.26,124307.71
1458586,22605,2,6,2,0,1,2504.33,100577.61
4013708,22607,0,3,0,0,0,0.0,48676.78
3153556,22632,1,2,1,0,0,1.34,68176.42
3271998,22667,4,1,4,0,0,534.29,46024.6
7649993,22714,1,6,0,0,0,949.9,79691.45
7769089,22749,0,14,0,0,0,0.0,40281.46
788109,22759,0,11,0,0,0,425.56,76878.16
5818911,22793,2,11,2,0,1,3228.02,145312.68
6483807,22812,0,2,0,0,0,0.0,65426.25
6905908,22830,0,2,0,0,0,0.0,123774.97
4802177,22885,0,3,0,0,0,2.7,9600.2
1418331,22887,4,2,3,1,0,0.0,139951.74
5513395,22935,0,7,0,1,1,1342.93,12650.41
2043722,22950,3,11,1,2,0,983.82,96007.59
867411,22962,0,1,0,0,0,0.0,11163.13
1679768,22977,2,5,1,0,0,870.41,160259.84
7701104,23005,0,7,0,0,0,0.0,47407.55
1584361,23007,1,4,0,1,0,499.26,59579.08
8251533,23018,1,2,1,0,0,246.26,5714.61
8071436,23022,1,5,1,0,0,0.0,36723.58
7547305,23124,1,3,1,0,0,84.48,3643.27
8351283,23179,0,6,0,0,0,118.18,125614.95
3404443,23195,1,5,1,0,0,25.21,174575.16
929969,23242,5,1,3,1,1,708.11,56952.2
114967,23243,3,1,2,1,0,0.0,94570.2
7658395,23258,4,6,3,0,1,1574.51,47756.8
3235194,23378,0,1,0,0,0,0.0,8246.04
2791221,23390,2,12,1,0,0,565.04,45810.69
2897759,23397,1,0,1,0,0,0.0,59520.87
8359293,23431,0,2,0,0,0,39.07,50917.25
3802123,23442,0,5,0,0,0,0.0,35323.17
2316123,23443,1,1,0,1,0,0.0,21779.35
56120,23445,1,1,1,0,0,0.0,17827.61
4373027,23456,0,2,0,0,0,523.07,26214.79
2863234,23458,0,1,0,0,0,0.0,43191.34
4479492,23486,2,2,2,0,0,0.0,7429.29
1835428,23514,7,3,6,0,1,1197.16,58202.2
3465233,23515,2,5,2,0,0,114.18,141560.39
4871283,23540,0,2,0,0,0,0.0,94966.76
233518,23573,1,1,1,0,0,1962.41,178940.94
2623481,23578,1,12,1,0,1,1034.89,13614.84
7666467,23632,1,0,1,0,0,0.0,188542.43
7560772,23663,0,11,0,0,0,4.46,31065.34
5858155,23673,0,2,0,0,0,0.0,38753.0
4885130,23693,3,8,2,1,0,78.09,145363.76
4606777,23802,0,7,0,0,0,0.0,82495.97
1424661,23822,0,1,0,0,0,0.0,53626.59
2964776,23828,0,3,0,0,0,0.0,124878.25
1406097,23899,2,1,1,0,0,600.74,120106.04
8079718,23905,0,2,0,0,0,0.0,23326.19
1254944,23935,1,17,0,0,1,1316.12,63549.25
7692414,23970,0,6,0,0,0,21.92,17086.95
5162033,24014,1,0,1,0,0,243.07,27048.02
7866023,24016,1,9,1,0,0,0.0,67593.5
1915383,24023,0,1,0,0,0,0.0,73338.73
2460364,24028,3,1,3,0,1,1129.63,44775.13
2936384,24032,0,1,0,0,0,0.0,33253.97
5686060,24075,0,6,0,0,0,1451.4,118293.56
1258356,24191,1,3,0,1,0,0.0,175332.24
364978,24215,0,7,0,0,1,514.59,21310.59
840483,24227,4,5,2,1,0,1994.21,106756.23
8007987,24251,4,2,2,2,0,0.0,31203.2
6354357,24261,1,2,0,0,10,11099.47,81248.4
1519753,24272,1,6,0,0,1,943.97,36295.46
6236267,24292,1,1,0,0,0,38.57,54384.75
2105354,24322,0,1,0,0,0,0.0,179603.62
5294639,24365,0,2,0,0,1,473.26,7441.16
2171927,24461,0,11,0,0,0,0.0,137747.09
1175159,24473,0,1,0,0,0,0.0,45228.81
465454,24489,0,1,0,0,0,12.0,80278.66
4089967,24494,0,4,0,0,0,0.0,7810.43
3569170,24497,0,2,0,0,1,1654.49,64391.31
8008604,24559,2,2,1,1,0,0.0,97359.24
7903084,24575,1,2,1,0,0,0.0,33246.11
2261402,24632,0,1,0,0,0,0.0,98167.8
7252640,24654,1,9,0,0,0,0.8,69563.6
1636400,24670,1,6,1,0,0,0.0,134823.14
3393844,24675,1,37,1,0,1,473.36,30061.44
1023837,24676,0,1,0,0,0,0.0,39926.45
5046372,24707,0,1,0,0,0,39.09,6487.98
933726,24708,2,1,1,1,0,10.37,105294.6
2017021,24711,2,0,2,0,0,0.0,27180.68
4325633,24735,0,4,0,0,0,32.11,22177.89
5560101,24737,3,3,3,0,0,0.0,129117.98
5608080,24769,0,7,0,0,1,1262.25,84984.33
8049262,24782,7,20,6,0,0,607.55,102367.56
536546,24785,0,2,0,0,0,168.83,60448.75
7708793,24792,3,8,1,0,2,3528.7,104835.14
3843179,24826,3,0,0,0,6,3951.09,39231.51
7090660,24828,1,0,1,0,0,15.0,22491.65
7494849,24851,0,12,0,0,1,1704.25,69634.12
612175,24886,1,1,0,1,0,0.0,48236.43
4806318,24907,3,2,0,2,0,0.0,110989.51
151997,24952,0,3,0,0,0,308.53,3333.74
4835066,24974,3,2,3,0,0,0.0,103144.81
3433481,25000,1,5,1,0,0,333.88,10361.91
942969,25134,0,1,0,0,0,0.0,29488.49
5563153,25155,1,0,0,1,0,0.0,102001.6
